"disease","recipient","loc_id","start_date","data_source","program_activity","country","year","grant_number","period","source","budget","expenditure","disbursement"
"hss","ZAR-S-MOH","Congo (Democratic Republic)","2012-01-01","gos","RSSH: information system","Congo (Democratic Republic)",2013,"ZAR-S-MOH",730,"gf",1315637.5,1263987,0
"hss","ZAR-S-MOH","Congo (Democratic Republic)","2014-07-01","gos","RSSH: information system","Congo (Democratic Republic)",2014,"ZAR-S-MOH",183,"gf",2479620,3674,0
"hss","UGA-011-G09-S","Uganda","2012-08-01","gos","RSSH: information system","Uganda",2012,"UGA-011-G09-S",333,"gf",584641.363636364,10751.1909090909,0
"hss","UGA-011-G09-S","Uganda","2012-08-01","gos","RSSH: information system","Uganda",2013,"UGA-011-G09-S",333,"gf",701569.636363636,12901.4290909091,0
"hss","UGA-011-G09-S","Uganda","2013-07-01","gos","RSSH: information system","Uganda",2013,"UGA-011-G09-S",364,"gf",614126,444560,0
"hss","UGA-011-G09-S","Uganda","2013-07-01","gos","RSSH: information system","Uganda",2014,"UGA-011-G09-S",364,"gf",614126,444560,0
"hss","UGA-011-G09-S","Uganda","2014-07-01","gos","RSSH: information system","Uganda",2014,"UGA-011-G09-S",364,"gf",1354176.5,1066044.5,0
"hss","UGA-011-G09-S","Uganda","2014-07-01","gos","RSSH: information system","Uganda",2015,"UGA-011-G09-S",364,"gf",1354176.5,1066044.5,0
"hss","UGD-011-G10-S","Uganda","2012-05-01","gos","RSSH: information system","Uganda",2012,"UGD-011-G10-S",609,"gf",90158.472,73070.044,0
"hss","UGD-011-G10-S","Uganda","2012-05-01","gos","RSSH: information system","Uganda",2013,"UGD-011-G10-S",609,"gf",135237.708,109605.066,0
"hss","UGD-011-G10-S","Uganda","2014-01-01","gos","RSSH: information system","Uganda",2014,"UGD-011-G10-S",364,"gf",196722,142276,0
"hss","ZAR-S-MOH","Congo (Democratic Republic)","2011-08-01","gos","RSSH: other","Congo (Democratic Republic)",2011,"ZAR-S-MOH",152,"gf",1654300,508878,0
"hss","ZAR-S-MOH","Congo (Democratic Republic)","2012-01-01","gos","RSSH: other","Congo (Democratic Republic)",2012,"ZAR-S-MOH",730,"gf",2390413,1394261.5,0
"hss","ZAR-S-MOH","Congo (Democratic Republic)","2012-01-01","gos","RSSH: other","Congo (Democratic Republic)",2013,"ZAR-S-MOH",730,"gf",2390413,1394261.5,0
"hss","ZAR-S-MOH","Congo (Democratic Republic)","2014-07-01","gos","RSSH: other","Congo (Democratic Republic)",2014,"ZAR-S-MOH",183,"gf",1607813,490768,0
"hss","UGA-011-G09-S","Uganda","2012-08-01","gos","RSSH: other","Uganda",2012,"UGA-011-G09-S",333,"gf",14957.7272727273,0,0
"hss","UGA-011-G09-S","Uganda","2012-08-01","gos","RSSH: other","Uganda",2013,"UGA-011-G09-S",333,"gf",17949.2727272727,0,0
"hss","UGA-011-G09-S","Uganda","2013-07-01","gos","RSSH: other","Uganda",2013,"UGA-011-G09-S",364,"gf",14142,0,0
"hss","UGA-011-G09-S","Uganda","2013-07-01","gos","RSSH: other","Uganda",2014,"UGA-011-G09-S",364,"gf",14142,0,0
"hss","UGA-011-G09-S","Uganda","2014-07-01","gos","RSSH: other","Uganda",2014,"UGA-011-G09-S",364,"gf",26928,6078,0
"hss","UGA-011-G09-S","Uganda","2014-07-01","gos","RSSH: other","Uganda",2015,"UGA-011-G09-S",364,"gf",26928,6078,0
"hss","UGD-011-G10-S","Uganda","2012-05-01","gos","RSSH: other","Uganda",2012,"UGD-011-G10-S",609,"gf",883455.272,511341.848,0
"hss","UGD-011-G10-S","Uganda","2012-05-01","gos","RSSH: other","Uganda",2013,"UGD-011-G10-S",609,"gf",1325182.908,767012.772,0
"hss","UGD-011-G10-S","Uganda","2014-01-01","gos","RSSH: other","Uganda",2014,"UGD-011-G10-S",364,"gf",502181,1261849,0
"malaria","UGD-011-G11-M","Uganda","2013-07-01","gos","Case Diagnosis","Uganda",2013,"UGD-011-G11-M",364,"gf",4376.999995623,0,0
"malaria","UGD-011-G11-M","Uganda","2013-07-01","gos","Case Diagnosis","Uganda",2014,"UGD-011-G11-M",364,"gf",4376.999995623,0,0
"malaria","UGD-405-G05-M","Uganda","2011-01-01","gos","Case Diagnosis","Uganda",2011,"UGD-405-G05-M",730,"gf",15580.5249844195,0,0
"malaria","UGD-405-G05-M","Uganda","2011-01-01","gos","Case Diagnosis","Uganda",2012,"UGD-405-G05-M",730,"gf",15580.5249844195,0,0
"malaria","COD-M-PSI","Congo (Democratic Republic)","2015-07-01","gos","Community care and outreach","Congo (Democratic Republic)",2015,"COD-M-PSI",183,"gf",1064163,1401.7,0
"malaria","UGA-M-TASO","Uganda","2015-07-01","gos","Community care and outreach","Uganda",2015,"UGA-M-TASO",183,"gf",4833890.21,1109212.67,0
"malaria","UGA-M-TASO","Uganda","2016-01-01","gos","Community care and outreach","Uganda",2016,"UGA-M-TASO",365,"gf",6693483,10569279,0
"malaria","COD-M-PSI-X","Congo (Democratic Republic)","2012-07-01","gos","Community care and outreach","Congo (Democratic Republic)",2012,"COD-M-PSI-X",548,"gf",470027.513333333,41361.2466666667,0
"malaria","COD-M-PSI-X","Congo (Democratic Republic)","2012-07-01","gos","Community care and outreach","Congo (Democratic Republic)",2013,"COD-M-PSI-X",548,"gf",940055.026666667,82722.4933333334,0
"malaria","COD-M-PSI-X","Congo (Democratic Republic)","2014-01-01","gos","Community care and outreach","Congo (Democratic Republic)",2014,"COD-M-PSI-X",364,"gf",4456865,414954,0
"malaria","ZAR-304-G03-M","Congo (Democratic Republic)","2005-01-01","gos","Community care and outreach","Congo (Democratic Republic)",2005,"ZAR-304-G03-M",1094,"gf",702721.393333333,461070.453333333,0
"malaria","ZAR-304-G03-M","Congo (Democratic Republic)","2005-01-01","gos","Community care and outreach","Congo (Democratic Republic)",2006,"ZAR-304-G03-M",1094,"gf",702721.393333333,461070.453333333,0
"malaria","ZAR-304-G03-M","Congo (Democratic Republic)","2005-01-01","gos","Community care and outreach","Congo (Democratic Republic)",2007,"ZAR-304-G03-M",1094,"gf",702721.393333333,461070.453333333,0
"malaria","ZAR-304-G03-M","Congo (Democratic Republic)","2008-01-01","gos","Community care and outreach","Congo (Democratic Republic)",2008,"ZAR-304-G03-M",365,"gf",507919,38218,0
"malaria","GUA-M-MSPAS","Guatemala","2011-04-01","gos","Community care and outreach","Guatemala",2011,"GUA-M-MSPAS",90,"gf",0,0,0
"malaria","GUA-M-MSPAS","Guatemala","2011-07-01","gos","Community care and outreach","Guatemala",2011,"GUA-M-MSPAS",183,"gf",0,0,0
"malaria","GUA-M-MSPAS","Guatemala","2012-01-01","gos","Community care and outreach","Guatemala",2012,"GUA-M-MSPAS",365,"gf",162474,28393,0
"malaria","GUA-M-MSPAS","Guatemala","2013-01-01","gos","Community care and outreach","Guatemala",2013,"GUA-M-MSPAS",364,"gf",878123,94689,0
"malaria","GUA-M-MSPAS","Guatemala","2014-01-01","gos","Community care and outreach","Guatemala",2014,"GUA-M-MSPAS",180,"gf",978215,374,0
"malaria","GUA-M-MSPAS","Guatemala","2015-01-01","gos","Community care and outreach","Guatemala",2015,"GUA-M-MSPAS",364,"gf",1467182,829570,0
"malaria","GUA-M-MSPAS","Guatemala","2016-01-01","gos","Community care and outreach","Guatemala",2016,"GUA-M-MSPAS",365,"gf",8010914,23993,0
"malaria","UGD-011-G11-M","Uganda","2013-07-01","gos","Community care and outreach","Uganda",2013,"UGD-011-G11-M",364,"gf",405126,0,0
"malaria","UGD-011-G11-M","Uganda","2013-07-01","gos","Community care and outreach","Uganda",2014,"UGD-011-G11-M",364,"gf",405126,0,0
"malaria","UGD-405-G05-M","Uganda","2011-01-01","gos","Community care and outreach","Uganda",2011,"UGD-405-G05-M",730,"gf",1174629,376498,0
"malaria","UGD-405-G05-M","Uganda","2011-01-01","gos","Community care and outreach","Uganda",2012,"UGD-405-G05-M",730,"gf",1174629,376498,0
"malaria","ZAR-M-MOH","Congo (Democratic Republic)","2012-07-01","gos","Community care and outreach","Congo (Democratic Republic)",2012,"ZAR-M-MOH",548,"gf",142879.333333333,48557,0
"malaria","ZAR-M-MOH","Congo (Democratic Republic)","2012-07-01","gos","Community care and outreach","Congo (Democratic Republic)",2013,"ZAR-M-MOH",548,"gf",285758.666666667,97114,0
"malaria","UGD-011-G11-M","Uganda","2012-06-01","gos","Community care and outreach","Uganda",2012,"UGD-011-G11-M",394,"gf",1174845.57076923,0,0
"malaria","UGD-011-G11-M","Uganda","2012-06-01","gos","Community care and outreach","Uganda",2013,"UGD-011-G11-M",394,"gf",1007010.48923077,0,0
"malaria","UGD-405-G05-M","Uganda","2005-12-01","gos","Community care and outreach","Uganda",2005,"UGD-405-G05-M",454,"gf",9900,0,0
"malaria","UGD-405-G05-M","Uganda","2005-12-01","gos","Community care and outreach","Uganda",2006,"UGD-405-G05-M",454,"gf",118800,0,0
"malaria","UGD-405-G05-M","Uganda","2005-12-01","gos","Community care and outreach","Uganda",2007,"UGD-405-G05-M",454,"gf",19800,0,0
"malaria","UGD-405-G05-M","Uganda","2007-03-01","gos","Community care and outreach","Uganda",2007,"UGD-405-G05-M",365,"gf",0,521274.166666667,0
"malaria","UGD-405-G05-M","Uganda","2007-03-01","gos","Community care and outreach","Uganda",2008,"UGD-405-G05-M",365,"gf",0,104254.833333333,0
"malaria","UGD-405-G05-M","Uganda","2008-03-01","gos","Community care and outreach","Uganda",2008,"UGD-405-G05-M",851,"gf",10547032.1428571,2109726.07142857,0
"malaria","UGD-405-G05-M","Uganda","2008-03-01","gos","Community care and outreach","Uganda",2009,"UGD-405-G05-M",851,"gf",12656438.5714286,2531671.28571429,0
"malaria","UGD-405-G05-M","Uganda","2008-03-01","gos","Community care and outreach","Uganda",2010,"UGD-405-G05-M",851,"gf",6328219.28571429,1265835.64285714,0
"malaria","UGD-405-G05-M","Uganda","2010-07-01","gos","Community care and outreach","Uganda",2010,"UGD-405-G05-M",242,"gf",6620403,5829891.75,0
"malaria","UGD-405-G05-M","Uganda","2010-07-01","gos","Community care and outreach","Uganda",2011,"UGD-405-G05-M",242,"gf",2206801,1943297.25,0
"malaria","COD-810-G08-M","Congo (Democratic Republic)","2010-01-01","gos","Case detection and diagnosis","Congo (Democratic Republic)",2010,"COD-810-G08-M",364,"gf",2884991.77,2638670.9,0
"malaria","COD-810-G08-M","Congo (Democratic Republic)","2011-01-01","gos","Case detection and diagnosis","Congo (Democratic Republic)",2011,"COD-810-G08-M",180,"gf",3935539,3491994,0
"malaria","COD-810-G08-M","Congo (Democratic Republic)","2011-07-01","gos","Case detection and diagnosis","Congo (Democratic Republic)",2011,"COD-810-G08-M",183,"gf",59600,65658,0
"malaria","COD-M-SANRU","Congo (Democratic Republic)","2012-07-01","gos","Case detection and diagnosis","Congo (Democratic Republic)",2012,"COD-M-SANRU",364,"gf",6323175.24,1564820.34,0
"malaria","COD-M-SANRU","Congo (Democratic Republic)","2012-07-01","gos","Case detection and diagnosis","Congo (Democratic Republic)",2013,"COD-M-SANRU",364,"gf",6323175.24,1564820.34,0
"malaria","COD-M-SANRU","Congo (Democratic Republic)","2013-07-01","gos","Case detection and diagnosis","Congo (Democratic Republic)",2013,"COD-M-SANRU",183,"gf",9242356,6711373,0
"malaria","COD-M-SANRU","Congo (Democratic Republic)","2014-01-01","gos","Case detection and diagnosis","Congo (Democratic Republic)",2014,"COD-M-SANRU",364,"gf",7232607.43,9970607.54,0
"malaria","ZAR-304-G03-M","Congo (Democratic Republic)","2005-01-01","gos","Case detection and diagnosis","Congo (Democratic Republic)",2005,"ZAR-304-G03-M",1094,"gf",812023.2,521970.873333333,0
"malaria","ZAR-304-G03-M","Congo (Democratic Republic)","2005-01-01","gos","Case detection and diagnosis","Congo (Democratic Republic)",2006,"ZAR-304-G03-M",1094,"gf",812023.2,521970.873333333,0
"malaria","ZAR-304-G03-M","Congo (Democratic Republic)","2005-01-01","gos","Case detection and diagnosis","Congo (Democratic Republic)",2007,"ZAR-304-G03-M",1094,"gf",812023.2,521970.873333333,0
"malaria","ZAR-304-G03-M","Congo (Democratic Republic)","2008-01-01","gos","Case detection and diagnosis","Congo (Democratic Republic)",2008,"ZAR-304-G03-M",365,"gf",814701,712487,0
"malaria","ZAR-M-MOH","Congo (Democratic Republic)","2012-07-01","gos","Case detection and diagnosis","Congo (Democratic Republic)",2012,"ZAR-M-MOH",548,"gf",183416.666666667,14071,0
"malaria","ZAR-M-MOH","Congo (Democratic Republic)","2012-07-01","gos","Case detection and diagnosis","Congo (Democratic Republic)",2013,"ZAR-M-MOH",548,"gf",366833.333333333,28142,0
"malaria","ZAR-M-MOH","Congo (Democratic Republic)","2014-01-01","gos","Case detection and diagnosis","Congo (Democratic Republic)",2014,"ZAR-M-MOH",364,"gf",372000,0,0
"malaria","GUA-M-MSPAS","Guatemala","2011-04-01","gos","Case detection and diagnosis","Guatemala",2011,"GUA-M-MSPAS",90,"gf",0,-80767,0
"malaria","GUA-M-MSPAS","Guatemala","2011-07-01","gos","Case detection and diagnosis","Guatemala",2011,"GUA-M-MSPAS",183,"gf",0,80767,0
"malaria","GUA-M-MSPAS","Guatemala","2012-01-01","gos","Case detection and diagnosis","Guatemala",2012,"GUA-M-MSPAS",365,"gf",1124616,98778,0
"malaria","GUA-M-MSPAS","Guatemala","2013-01-01","gos","Case detection and diagnosis","Guatemala",2013,"GUA-M-MSPAS",364,"gf",201088,92721,0
"malaria","GUA-M-MSPAS","Guatemala","2014-01-01","gos","Case detection and diagnosis","Guatemala",2014,"GUA-M-MSPAS",180,"gf",427421,2236,0
"malaria","GUA-M-MSPAS","Guatemala","2015-01-01","gos","Case detection and diagnosis","Guatemala",2015,"GUA-M-MSPAS",364,"gf",671268,120029,0
"malaria","GUA-M-MSPAS","Guatemala","2016-01-01","gos","Case detection and diagnosis","Guatemala",2016,"GUA-M-MSPAS",365,"gf",639857,394866,0
"malaria","UGD-011-G11-M","Uganda","2012-06-01","gos","Case detection and diagnosis","Uganda",2012,"UGD-011-G11-M",394,"gf",1320968.51384615,1155656.23384615,0
"malaria","UGD-011-G11-M","Uganda","2012-06-01","gos","Case detection and diagnosis","Uganda",2013,"UGD-011-G11-M",394,"gf",1132258.72615385,990562.486153846,0
"malaria","UGD-011-G11-M","Uganda","2013-07-01","gos","Case detection and diagnosis","Uganda",2013,"UGD-011-G11-M",364,"gf",18414,852038.5,0
"malaria","UGD-011-G11-M","Uganda","2013-07-01","gos","Case detection and diagnosis","Uganda",2014,"UGD-011-G11-M",364,"gf",18414,852038.5,0
"malaria","UGD-011-G12-M","Uganda","2012-09-01","gos","Case detection and diagnosis","Uganda",2012,"UGD-011-G12-M",486,"gf",713974.5,398339,0
"malaria","UGD-011-G12-M","Uganda","2012-09-01","gos","Case detection and diagnosis","Uganda",2013,"UGD-011-G12-M",486,"gf",2141923.5,1195017,0
"malaria","UGD-011-G12-M","Uganda","2014-01-01","gos","Case detection and diagnosis","Uganda",2014,"UGD-011-G12-M",364,"gf",-150891.29,380324.73,0
"malaria","UGD-405-G05-M","Uganda","2011-01-01","gos","Case detection and diagnosis","Uganda",2011,"UGD-405-G05-M",730,"gf",8409058.67,3276667.5,0
"malaria","UGD-405-G05-M","Uganda","2011-01-01","gos","Case detection and diagnosis","Uganda",2012,"UGD-405-G05-M",730,"gf",8409058.67,3276667.5,0
"malaria","COD-M-SANRU","Congo (Democratic Republic)","2015-07-01","gos","Malaria bed nets","Congo (Democratic Republic)",2015,"COD-M-SANRU",183,"gf",3970958.66269571,2119874.64788013,0
"malaria","COD-M-PSI","Congo (Democratic Republic)","2015-07-01","gos","Malaria bed nets","Congo (Democratic Republic)",2015,"COD-M-PSI",183,"gf",17679272.6489874,13097824.0202355,0
"malaria","UGA-M-TASO","Uganda","2015-07-01","gos","Malaria bed nets","Uganda",2015,"UGA-M-TASO",183,"gf",2278940.94438773,298048.476368618,0
"malaria","UGA-M-TASO","Uganda","2016-01-01","gos","Malaria bed nets","Uganda",2016,"UGA-M-TASO",365,"gf",3047097.33028624,965419.332367914,0
"malaria","COD-809-G07-M","Congo (Democratic Republic)","2010-01-01","gos","Malaria bed nets","Congo (Democratic Republic)",2010,"COD-809-G07-M",364,"gf",72814845,26533708,0
"malaria","COD-809-G07-M","Congo (Democratic Republic)","2011-01-01","gos","Malaria bed nets","Congo (Democratic Republic)",2011,"COD-809-G07-M",180,"gf",3987561,26793528,0
"malaria","COD-810-G08-M","Congo (Democratic Republic)","2010-01-01","gos","Malaria bed nets","Congo (Democratic Republic)",2010,"COD-810-G08-M",364,"gf",5226040.38,2536194.46,0
"malaria","COD-810-G08-M","Congo (Democratic Republic)","2011-01-01","gos","Malaria bed nets","Congo (Democratic Republic)",2011,"COD-810-G08-M",180,"gf",4779593,5722845,0
"malaria","COD-810-G08-M","Congo (Democratic Republic)","2011-07-01","gos","Malaria bed nets","Congo (Democratic Republic)",2011,"COD-810-G08-M",183,"gf",1370622,339327,0
"malaria","COD-M-PSI-X","Congo (Democratic Republic)","2012-07-01","gos","Malaria bed nets","Congo (Democratic Republic)",2012,"COD-M-PSI-X",548,"gf",15363733.1433333,7305349.62,0
"malaria","COD-M-PSI-X","Congo (Democratic Republic)","2012-07-01","gos","Malaria bed nets","Congo (Democratic Republic)",2013,"COD-M-PSI-X",548,"gf",30727466.2866667,14610699.24,0
"malaria","COD-M-PSI-X","Congo (Democratic Republic)","2014-01-01","gos","Malaria bed nets","Congo (Democratic Republic)",2014,"COD-M-PSI-X",364,"gf",49332546,39876680,0
"malaria","COD-M-SANRU","Congo (Democratic Republic)","2012-07-01","gos","Malaria bed nets","Congo (Democratic Republic)",2012,"COD-M-SANRU",364,"gf",8103839.87,4080655.15,0
"malaria","COD-M-SANRU","Congo (Democratic Republic)","2012-07-01","gos","Malaria bed nets","Congo (Democratic Republic)",2013,"COD-M-SANRU",364,"gf",8103839.87,4080655.15,0
"malaria","COD-M-SANRU","Congo (Democratic Republic)","2013-07-01","gos","Malaria bed nets","Congo (Democratic Republic)",2013,"COD-M-SANRU",183,"gf",11833401,6616512,0
"malaria","COD-M-SANRU","Congo (Democratic Republic)","2014-01-01","gos","Malaria bed nets","Congo (Democratic Republic)",2014,"COD-M-SANRU",364,"gf",6176603.11,13937636.71,0
"malaria","ZAR-304-G03-M","Congo (Democratic Republic)","2005-01-01","gos","Malaria bed nets","Congo (Democratic Republic)",2005,"ZAR-304-G03-M",1094,"gf",3204839.44,3701030.89666667,0
"malaria","ZAR-304-G03-M","Congo (Democratic Republic)","2005-01-01","gos","Malaria bed nets","Congo (Democratic Republic)",2006,"ZAR-304-G03-M",1094,"gf",3204839.44,3701030.89666667,0
"malaria","ZAR-304-G03-M","Congo (Democratic Republic)","2005-01-01","gos","Malaria bed nets","Congo (Democratic Republic)",2007,"ZAR-304-G03-M",1094,"gf",3204839.44,3701030.89666667,0
"malaria","ZAR-304-G03-M","Congo (Democratic Republic)","2008-01-01","gos","Malaria bed nets","Congo (Democratic Republic)",2008,"ZAR-304-G03-M",365,"gf",3412529,5809716,0
"malaria","ZAR-810-G09-M","Congo (Democratic Republic)","2011-07-01","gos","Malaria bed nets","Congo (Democratic Republic)",2011,"ZAR-810-G09-M",183,"gf",30883.33,474670.82,0
"malaria","ZAR-M-MOH","Congo (Democratic Republic)","2012-07-01","gos","Malaria bed nets","Congo (Democratic Republic)",2012,"ZAR-M-MOH",548,"gf",959900,101799.333333333,0
"malaria","ZAR-M-MOH","Congo (Democratic Republic)","2012-07-01","gos","Malaria bed nets","Congo (Democratic Republic)",2013,"ZAR-M-MOH",548,"gf",1919800,203598.666666667,0
"malaria","ZAR-M-MOH","Congo (Democratic Republic)","2014-01-01","gos","Malaria bed nets","Congo (Democratic Republic)",2014,"ZAR-M-MOH",364,"gf",1800752,858720,0
"malaria","GTM-405-G02-M","Guatemala","2005-09-01","gos","Malaria bed nets","Guatemala",2005,"GTM-405-G02-M",729,"gf",705624.166666667,705624.333333333,0
"malaria","GTM-405-G02-M","Guatemala","2005-09-01","gos","Malaria bed nets","Guatemala",2006,"GTM-405-G02-M",729,"gf",2116872.5,2116873,0
"malaria","GTM-405-G02-M","Guatemala","2005-09-01","gos","Malaria bed nets","Guatemala",2007,"GTM-405-G02-M",729,"gf",1411248.33333333,1411248.66666667,0
"malaria","GTM-405-G02-M","Guatemala","2007-09-01","gos","Malaria bed nets","Guatemala",2007,"GTM-405-G02-M",365,"gf",215306.333333333,159596.666666667,0
"malaria","GTM-405-G02-M","Guatemala","2007-09-01","gos","Malaria bed nets","Guatemala",2008,"GTM-405-G02-M",365,"gf",430612.666666667,319193.333333333,0
"malaria","GTM-405-G02-M","Guatemala","2008-09-01","gos","Malaria bed nets","Guatemala",2008,"GTM-405-G02-M",332,"gf",90880.6941176471,85043.9411764706,0
"malaria","GTM-405-G02-M","Guatemala","2008-09-01","gos","Malaria bed nets","Guatemala",2009,"GTM-405-G02-M",332,"gf",158308.305882353,148141.058823529,0
"malaria","GTM-405-G02-M","Guatemala","2009-08-01","gos","Malaria bed nets","Guatemala",2009,"GTM-405-G02-M",152,"gf",61861,130678,0
"malaria","GTM-405-G02-M","Guatemala","2010-01-01","gos","Malaria bed nets","Guatemala",2010,"GTM-405-G02-M",242,"gf",55388,57768,0
"malaria","GUA-M-MSPAS","Guatemala","2011-04-01","gos","Malaria bed nets","Guatemala",2011,"GUA-M-MSPAS",90,"gf",0,80767,0
"malaria","GUA-M-MSPAS","Guatemala","2011-07-01","gos","Malaria bed nets","Guatemala",2011,"GUA-M-MSPAS",183,"gf",5438317,5357550,0
"malaria","GUA-M-MSPAS","Guatemala","2012-01-01","gos","Malaria bed nets","Guatemala",2012,"GUA-M-MSPAS",365,"gf",53184,11232,0
